authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId.value,videoId,textDisplay,textOriginal,canRate,viewerRating,likeCount,publishedAt,updatedAt,id,parentId,moderationStatus
Elisadxb888 bdbdh,https://yt3.ggpht.com/-gSqhsU6gGuk/AAAAAAAAAAI/AAAAAAAAAAA/K_Qw9ZkB_i4/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC2MiVaOjZtt85Yip_PNDBjw,UC2MiVaOjZtt85Yip_PNDBjw,5-8kWn1tmXo,አሜን አሜን አሜን,አሜን አሜን አሜን,TRUE,none,0,2018-01-13T18:59:29.000Z,2018-01-13T18:59:29.000Z,UgyDlyeZeARLmKnVM254AaABAg,NA,NA
ss ss,https://yt3.ggpht.com/-NtJCevNk3S8/AAAAAAAAAAI/AAAAAAAAAAA/zXQ0RbYvm98/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC2qiZNX-AyeC3tsB0t-CQMA,UC2qiZNX-AyeC3tsB0t-CQMA,5-8kWn1tmXo,ተኣምር ኢለ ጥርቅም,ተኣምር ኢለ ጥርቅም,TRUE,none,0,2018-01-13T18:46:42.000Z,2018-01-13T18:46:42.000Z,UgytzflX9zmXSFagtOF4AaABAg,NA,NA
Elana 48 Mulugeta,https://yt3.ggpht.com/-h3Wnl1yERrk/AAAAAAAAAAI/AAAAAAAAAAA/klmxS4_k7l0/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCQlJ2p9xqrWmOArQvUQYqsA,UCQlJ2p9xqrWmOArQvUQYqsA,5-8kWn1tmXo,Egzabher ymesgen 🙏🙏🙏🙏🙏,Egzabher ymesgen 🙏🙏🙏🙏🙏,TRUE,none,0,2018-01-13T18:43:30.000Z,2018-01-13T18:43:30.000Z,UgxoIaiP-Mu-mYtRCap4AaABAg,NA,NA
kea work,https://yt3.ggpht.com/-aM6TA26GumE/AAAAAAAAAAI/AAAAAAAAAAA/9IeVveNgJA0/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCy2nQSmBS5kdacAayA21L1A,UCy2nQSmBS5kdacAayA21L1A,5-8kWn1tmXo,"Name unsco woyane has planned ethiopian orthodox tewahedo church destroy  (Lalibela) ... Nevertheless, God&#39;s gift has no end. Not only then did our fathers have today also the art ...","Name unsco woyane has planned ethiopian orthodox tewahedo church destroy  (Lalibela) ... Nevertheless, God's gift has no end. Not only then did our fathers have today also the art ...",TRUE,none,0,2018-01-13T18:36:12.000Z,2018-01-13T18:36:12.000Z,UgxeY2FhaB_qKtAnqEh4AaABAg,NA,NA
zewdu gelaye,https://yt3.ggpht.com/-B4DYsdZVYvM/AAAAAAAAAAI/AAAAAAAAAAA/EpamvU_6Rvk/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCK5WRmicexF6pkqjo1ShmPQ,UCK5WRmicexF6pkqjo1ShmPQ,5-8kWn1tmXo,እግዚያብሔር ሥራው  ግሩም  ድንቅ ነው!!!!,እግዚያብሔር ሥራው  ግሩም  ድንቅ ነው!!!!,TRUE,none,0,2018-01-13T17:16:09.000Z,2018-01-13T17:16:09.000Z,UgwvjWGYEL_l8bjkCmp4AaABAg,NA,NA
Asterkonjo Asterkonjo,https://yt3.ggpht.com/-41syP-ESl0I/AAAAAAAAAAI/AAAAAAAAAAA/OqipKi5Sd6w/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCwMtaOUFnNiY1DMnq6Kb1rg,UCwMtaOUFnNiY1DMnq6Kb1rg,5-8kWn1tmXo,Le Abatechn edimena tenaa ystelen Amen 3 ) kare edemewotin Egzhabher yibarkkachw Amen 3 ⛪ ✝ ✝ ✝,Le Abatechn edimena tenaa ystelen Amen 3 ) kare edemewotin Egzhabher yibarkkachw Amen 3 ⛪ ✝ ✝ ✝,TRUE,none,0,2018-01-13T16:52:16.000Z,2018-01-13T16:52:16.000Z,Ugyd07BBqHS8nbU8n_R4AaABAg,NA,NA
አለ ለኔ የተሻለ ነገር እግዚአብሔር ፍቅር ነው,https://yt3.ggpht.com/-KiK8zgMH_gA/AAAAAAAAAAI/AAAAAAAAAAA/bWxZBIaK5NE/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC6laDMn67hjIAhsCF0msowg,UC6laDMn67hjIAhsCF0msowg,5-8kWn1tmXo,ስለ ሁሉም ነገር እግዚአብሔር ይመስገን,ስለ ሁሉም ነገር እግዚአብሔር ይመስገን,TRUE,none,0,2018-01-13T16:41:23.000Z,2018-01-13T16:41:23.000Z,Ugxyt7rmQkHOSSH2bzl4AaABAg,NA,NA
ቤተልሄም አሰፋ,https://yt3.ggpht.com/-xlFJ2f_0Kcw/AAAAAAAAAAI/AAAAAAAAAAA/bDjd0hUjbZ8/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCTbeC5dECINAbET45aGSztg,UCTbeC5dECINAbET45aGSztg,5-8kWn1tmXo,እግዚአብሔር ስራው ዱቅ ነው እከዘለአለሙ ስሙ የተመሰገነ ይሁን,እግዚአብሔር ስራው ዱቅ ነው እከዘለአለሙ ስሙ የተመሰገነ ይሁን,TRUE,none,0,2018-01-13T16:39:15.000Z,2018-01-13T16:39:15.000Z,UgywA1ZF6oe91c3eLOV4AaABAg,NA,NA
ሰአሊለነ ማርያም !!,https://yt3.ggpht.com/-WHr-4KO7CiE/AAAAAAAAAAI/AAAAAAAAAAA/dkkzhRV0BMI/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCixNONcMZT0OXqnvPikRw8Q,UCixNONcMZT0OXqnvPikRw8Q,5-8kWn1tmXo,እውነት ለካ በዚህ ዘመንም አባቶች አሉን እግዚአብሔር ይመስገን ስለ ሁሉም ነገ ለአባቶቻችን እድሜ እና ጤና ይስጥልን አሜን,እውነት ለካ በዚህ ዘመንም አባቶች አሉን እግዚአብሔር ይመስገን ስለ ሁሉም ነገ ለአባቶቻችን እድሜ እና ጤና ይስጥልን አሜን,TRUE,none,0,2018-01-13T16:32:39.000Z,2018-01-13T16:32:39.000Z,UgwnDQe-u5AbfCxlbq54AaABAg,NA,NA
Wolete Eyesus,https://yt3.ggpht.com/-jE36vcUhe-8/AAAAAAAAAAI/AAAAAAAAAAA/VUaLb4cySw0/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC-BbI5IgKZ9mRuYyu4b4YxA,UC-BbI5IgKZ9mRuYyu4b4YxA,5-8kWn1tmXo,ምን እደምል አላቅም! ብቻ እግዚአብሄር ይመስገን!!,ምን እደምል አላቅም! ብቻ እግዚአብሄር ይመስገን!!,TRUE,none,0,2018-01-13T16:09:39.000Z,2018-01-13T16:09:39.000Z,Ugx4kkGTRFzHXZDGEdR4AaABAg,NA,NA
NATENAEL GATACHEW,https://yt3.ggpht.com/-6J_KK0S4ctQ/AAAAAAAAAAI/AAAAAAAAAAA/UGEmOIVDslA/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCKVTfFjDr9WEjeK4v_rbhGA,UCKVTfFjDr9WEjeK4v_rbhGA,5-8kWn1tmXo,sele hulum neger egziabeher yemesegene,sele hulum neger egziabeher yemesegene,TRUE,none,1,2018-01-13T16:07:30.000Z,2018-01-13T16:07:30.000Z,UgxdGxb8M4rRbIcsXBx4AaABAg,NA,NA
Naemi mite ylklya Naemi lije,https://yt3.ggpht.com/-8k5NqzeVSXo/AAAAAAAAAAI/AAAAAAAAAAA/iVgk7tATjKE/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC2HeKEsWxo2OAATvTTdnJfg,UC2HeKEsWxo2OAATvTTdnJfg,5-8kWn1tmXo,እግዚያብሔር ይመስገን እድሜና ጤና  ይስጥልን አሜን አሜን አሜን,እግዚያብሔር ይመስገን እድሜና ጤና  ይስጥልን አሜን አሜን አሜን,TRUE,none,0,2018-01-13T15:57:25.000Z,2018-01-13T15:57:25.000Z,Ugzdp316fqwIg9Ggfdt4AaABAg,NA,NA
ወለተፃዲቅ ዱባይ,https://yt3.ggpht.com/-Doczlts-Ltw/AAAAAAAAAAI/AAAAAAAAAAA/1DM0g6hNgeY/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCyWGXe-j3k0ObQdEZUGLeuA,UCyWGXe-j3k0ObQdEZUGLeuA,5-8kWn1tmXo,አባታችንእግዚአብሄርእድሜናጤናይስጥልንስጦታውስለማይነገርእግዚአብሄርይመስገንበጣምታምርነው!!!!,አባታችንእግዚአብሄርእድሜናጤናይስጥልንስጦታውስለማይነገርእግዚአብሄርይመስገንበጣምታምርነው!!!!,TRUE,none,0,2018-01-13T15:54:58.000Z,2018-01-13T15:54:58.000Z,UgxGj1DcuP6g95pgdBZ4AaABAg,NA,NA
Matared Alyami,https://yt3.ggpht.com/-IIjGNgNOdIQ/AAAAAAAAAAI/AAAAAAAAAAA/WYxXYOWmysI/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCaPsyH_lEm5XE5n6uujCr1w,UCaPsyH_lEm5XE5n6uujCr1w,5-8kWn1tmXo,ለእግዚአብሔር የሚሳነዉ ነገር የለም ክብሩ ይስፋ ለመድሃኒያለም አሜን,ለእግዚአብሔር የሚሳነዉ ነገር የለም ክብሩ ይስፋ ለመድሃኒያለም አሜን,TRUE,none,0,2018-01-13T15:48:09.000Z,2018-01-13T15:48:09.000Z,UgyOsnZAEVzqRxCLa-B4AaABAg,NA,NA
Getish Yirdaw,https://yt3.ggpht.com/-Cic_TIuRIr8/AAAAAAAAAAI/AAAAAAAAAAA/Cx6QNMZ0FrY/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCmWbswonuRp2GkYHtz3XKVA,UCmWbswonuRp2GkYHtz3XKVA,5-8kWn1tmXo,"Elllllllll egziabher yimesgen,,egziabher srah dnk new,, labatachin tsegawun  yabzalewet ydngl Mariam lij eyesus krstos!!!beka kal yelegnm egziabher yimesgen!!!","Elllllllll egziabher yimesgen,,egziabher srah dnk new,, labatachin tsegawun  yabzalewet ydngl Mariam lij eyesus krstos!!!beka kal yelegnm egziabher yimesgen!!!",TRUE,none,0,2018-01-13T15:32:37.000Z,2018-01-13T15:32:37.000Z,UgwZHODjtQ25SVO0-Jh4AaABAg,NA,NA
Mekdes Abebe,https://yt3.ggpht.com/-hMFGlBJ-S5g/AAAAAAAAAAI/AAAAAAAAAAA/chAhaFpCaM0/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCPUjJ0qcllkCIBPoxVBBq_Q,UCPUjJ0qcllkCIBPoxVBBq_Q,5-8kWn1tmXo,ስለ ሁሉም ነገር እግዚአብሔር ይመስገን !!!,ስለ ሁሉም ነገር እግዚአብሔር ይመስገን !!!,TRUE,none,0,2018-01-13T15:18:59.000Z,2018-01-13T15:18:59.000Z,Ugy8Uhf0nwQ1ffSohWp4AaABAg,NA,NA
Benny Iyassu,https://yt3.ggpht.com/-Rcu0kbjPsLI/AAAAAAAAAAI/AAAAAAAAAAA/Pe_ouXZLVSk/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCXJEquZmYyB2Ay7EhNa-92Q,UCXJEquZmYyB2Ay7EhNa-92Q,5-8kWn1tmXo,Tewahdo becha no Orthodox  ye Oriental seem newu  we are only tewahdo no  Orthodox,Tewahdo becha no Orthodox  ye Oriental seem newu  we are only tewahdo no  Orthodox,TRUE,none,0,2018-01-13T15:14:57.000Z,2018-01-13T15:14:57.000Z,UgzTKWEzw1Zho6udYs14AaABAg,NA,NA
ጊዜ ለኩሉ,https://yt3.ggpht.com/-G6b7Co83qlA/AAAAAAAAAAI/AAAAAAAAAAA/1s3qTIwWPeg/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC7Kz8phByeoX4oUfCa1Q7SQ,UC7Kz8phByeoX4oUfCa1Q7SQ,5-8kWn1tmXo,የጥበብ አምላክ እግዚአብሔር ስምህ ከፍ ከፍ ይበል በእውነት እግዚአብሔር በሰዎች ላይ አድሮ ስራውን ይሰራል ♥♥♥♥ እልእልእልልእእ ያስብላል የእስራኤል አምላከ እግዚአብሔር ስራህ ድንቅ ነው,የጥበብ አምላክ እግዚአብሔር ስምህ ከፍ ከፍ ይበል በእውነት እግዚአብሔር በሰዎች ላይ አድሮ ስራውን ይሰራል ♥♥♥♥ እልእልእልልእእ ያስብላል የእስራኤል አምላከ እግዚአብሔር ስራህ ድንቅ ነው,TRUE,none,0,2018-01-13T14:46:06.000Z,2018-01-13T14:46:06.000Z,Ugzb5yD_rBO8SPrjtnd4AaABAg,NA,NA
የደማስቆ ምርኮኛ ነኝ የተፈወሰኩ,https://yt3.ggpht.com/-yb4Z_zGXh1s/AAAAAAAAAAI/AAAAAAAAAAA/airvFUy--rQ/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCOyPRPw1pCXOi_XYOZLAAWw,UCOyPRPw1pCXOi_XYOZLAAWw,5-8kWn1tmXo,ሰለሁሉም ነገር የድንግል ማረያም ልጅ ኤልሻዳይ የተመሰግነ ይሁን ለአባቱቻችን እርጅ እድሜ እና ጤና ይሰጥልን አሜን,ሰለሁሉም ነገር የድንግል ማረያም ልጅ ኤልሻዳይ የተመሰግነ ይሁን ለአባቱቻችን እርጅ እድሜ እና ጤና ይሰጥልን አሜን,TRUE,none,0,2018-01-13T14:43:10.000Z,2018-01-13T14:43:10.000Z,UgxZX5_u5sEmskhPQM14AaABAg,NA,NA
Fasika Neggusi,https://yt3.ggpht.com/-yw3lzy2sSF4/AAAAAAAAAAI/AAAAAAAAAAA/cE_0hhlMN6g/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCT6RZg4IfQA0lNQeZ39KQ8w,UCT6RZg4IfQA0lNQeZ39KQ8w,5-8kWn1tmXo,ምን እደምል አላውቅም ግን የእውነት አባት እግዚአብሔር እድሜ ይስጥልን በዚህ ዘመን እንደዚህ መስራት ታምር ነው እግዚአብሔር ይመስገን አሜን,ምን እደምል አላውቅም ግን የእውነት አባት እግዚአብሔር እድሜ ይስጥልን በዚህ ዘመን እንደዚህ መስራት ታምር ነው እግዚአብሔር ይመስገን አሜን,TRUE,none,0,2018-01-13T14:41:54.000Z,2018-01-13T14:41:54.000Z,UgzId8gmtncnWWiyRyd4AaABAg,NA,NA
የፍቅር ጉዞ ማረያምን ይዞ አራት ነጥብ,https://yt3.ggpht.com/-TM8iEV5c0j0/AAAAAAAAAAI/AAAAAAAAAAA/WSy7Rxk3Xhs/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCOoDQstZg9m6n7-bI1JBgMg,UCOoDQstZg9m6n7-bI1JBgMg,5-8kWn1tmXo,እግዚአብሄር ይምስገን ክብር  ለድግል ማረያም ልጅ ይሁን,እግዚአብሄር ይምስገን ክብር  ለድግል ማረያም ልጅ ይሁን,TRUE,none,0,2018-01-13T14:34:01.000Z,2018-01-13T14:34:01.000Z,UgzqZZIeAw7tzTmgApB4AaABAg,NA,NA
Melkam Ambachew Ambachew,https://yt3.ggpht.com/-WVsvaqQtv40/AAAAAAAAAAI/AAAAAAAAAAA/OOiZUBaYXmM/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC8a_c6h2w6xoLjtbFwgMqLQ,UC8a_c6h2w6xoLjtbFwgMqLQ,5-8kWn1tmXo,Selhulum Neger Egzabhir Yemsegn Yabatochachinen Edemana Tina Yestilen Amennnnn,Selhulum Neger Egzabhir Yemsegn Yabatochachinen Edemana Tina Yestilen Amennnnn,TRUE,none,0,2018-01-13T14:29:21.000Z,2018-01-13T14:29:21.000Z,UgxchZ5ZotU0Nc_aBpJ4AaABAg,NA,NA
ሳሮን የስላሴ ባርያ,https://yt3.ggpht.com/-dNwQeoAqh-0/AAAAAAAAAAI/AAAAAAAAAAA/G4MSEYRbBCs/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC7wOOHxC2MfRRuUXfm9MQPg,UC7wOOHxC2MfRRuUXfm9MQPg,5-8kWn1tmXo,እግዜአብሄር ይመስገን ተመስገን,እግዜአብሄር ይመስገን ተመስገን,TRUE,none,0,2018-01-13T14:25:16.000Z,2018-01-13T14:25:16.000Z,Ugzg2nZaW_mPPNp2oI54AaABAg,NA,NA
ruhama ruhama,https://yt3.ggpht.com/-VYmddmEjKj0/AAAAAAAAAAI/AAAAAAAAAAA/RSyR2DMasN4/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCeAJ7D7Hto1sjZ-u_XMr1Sg,UCeAJ7D7Hto1sjZ-u_XMr1Sg,5-8kWn1tmXo,Amen egzihabher yimesegen,Amen egzihabher yimesegen,TRUE,none,0,2018-01-13T14:04:41.000Z,2018-01-13T14:04:41.000Z,Ugzb19yEZRrytIW1Bn94AaABAg,NA,NA
ተመስገን ኣምላኬ,https://yt3.ggpht.com/-pNpbeHHRPiM/AAAAAAAAAAI/AAAAAAAAAAA/t4ABvZw7dYA/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC83iW85Kx6l6VXFrc33aLCQ,UC83iW85Kx6l6VXFrc33aLCQ,5-8kWn1tmXo,የእግዚአብሔር ሰዉ መሆን መታደል ነዉ በእዉነት,የእግዚአብሔር ሰዉ መሆን መታደል ነዉ በእዉነት,TRUE,none,0,2018-01-13T13:46:03.000Z,2018-01-13T13:46:03.000Z,UgxD3-CIhObaeFhwFCd4AaABAg,NA,NA
Sara Sara,https://yt3.ggpht.com/-QdELw4M6CF0/AAAAAAAAAAI/AAAAAAAAAAA/zPCXBc0UHCY/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC7HF9wsMl9KtV473_Q-rTTw,UC7HF9wsMl9KtV473_Q-rTTw,5-8kWn1tmXo,Bewnte keber le dengel mariyam legiye tewahdo gna bekedusan  tabebalch,Bewnte keber le dengel mariyam legiye tewahdo gna bekedusan  tabebalch,TRUE,none,0,2018-01-13T13:36:57.000Z,2018-01-13T13:36:57.000Z,UgzHYBSktIsI3ZNhTiZ4AaABAg,NA,NA
ማራ ናታ አሜን ጌታ እየሱስ ሆይ ቶሎ ና,https://yt3.ggpht.com/-FB1gmF36-08/AAAAAAAAAAI/AAAAAAAAAAA/CKr96mfZ0vk/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCwHDkGItHpgnPVje2KY_uHQ,UCwHDkGItHpgnPVje2KY_uHQ,5-8kWn1tmXo,የቅዱሳን ሀገር እግዚአብሄር ይጠብቅሽ ሀገሬ ላስታ ላሊበላ,የቅዱሳን ሀገር እግዚአብሄር ይጠብቅሽ ሀገሬ ላስታ ላሊበላ,TRUE,none,0,2018-01-13T13:21:22.000Z,2018-01-13T13:21:22.000Z,Ugw_jLKUk5uUYQg25LJ4AaABAg,NA,NA
Ssaa Ssdd,https://yt3.ggpht.com/-G6y2NtfqfCc/AAAAAAAAAAI/AAAAAAAAAAA/4DkgnA37ALc/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC3i6k3IB_PJxWfXnsOnjKpw,UC3i6k3IB_PJxWfXnsOnjKpw,5-8kWn1tmXo,አሜን አሜን አሜን,አሜን አሜን አሜን,TRUE,none,0,2018-01-13T13:15:44.000Z,2018-01-13T13:15:44.000Z,Ugwde4N7hpnzmkfoq954AaABAg,NA,NA
hewan awit,https://yt3.ggpht.com/-T-C0vaS_kds/AAAAAAAAAAI/AAAAAAAAAAA/UM_jhbnxK7Q/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCeII8fgRLLctZZYlpm202cg,UCeII8fgRLLctZZYlpm202cg,5-8kWn1tmXo,Etsub dinik!,Etsub dinik!,TRUE,none,0,2018-01-13T13:10:25.000Z,2018-01-13T13:10:25.000Z,Ugxy0Q9crNcdc1xDIwl4AaABAg,NA,NA
ox life,https://yt3.ggpht.com/-1RtvGzcuea4/AAAAAAAAAAI/AAAAAAAAAAA/jqxjEbqLerY/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCryWN9we2EH_pcYaj4j-IVQ,UCryWN9we2EH_pcYaj4j-IVQ,5-8kWn1tmXo,ኢትዮጺኣ እጆቹኣን ወደ እግዚኣብሄር ትዘረጋለች,ኢትዮጺኣ እጆቹኣን ወደ እግዚኣብሄር ትዘረጋለች,TRUE,none,0,2018-01-13T13:04:31.000Z,2018-01-13T13:04:31.000Z,UgyQW_EPUj3nZMs7bbF4AaABAg,NA,NA
ሀና ማርያም የድግል ልጅ,https://yt3.ggpht.com/-iCQDqg67ObQ/AAAAAAAAAAI/AAAAAAAAAAA/DUEhzjzTYLQ/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC0t7AxK8moTIjU8oXGbWttg,UC0t7AxK8moTIjU8oXGbWttg,5-8kWn1tmXo,እግዚ አብሄር ክብር እናምስጋና ላምላካችን <br />ለናታችን ለድግልማርያም ይሁን !!!,"እግዚ አብሄር ክብር እናምስጋና ላምላካችን 
ለናታችን ለድግልማርያም ይሁን !!!",TRUE,none,0,2018-01-13T12:51:19.000Z,2018-01-13T12:51:19.000Z,Ugw3TE7UTk-p2X5GCop4AaABAg,NA,NA
እግዚአብሔር ፍቅር ነው,https://yt3.ggpht.com/-igSCIgmYrEE/AAAAAAAAAAI/AAAAAAAAAAA/g8o7AQA4QY0/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCWasYlMT11yefFZUgdvLWdw,UCWasYlMT11yefFZUgdvLWdw,5-8kWn1tmXo,እፁብ ድንቅ,እፁብ ድንቅ,TRUE,none,0,2018-01-13T12:50:23.000Z,2018-01-13T12:50:23.000Z,UgwINRpjmD-70eczZ5J4AaABAg,NA,NA
እንደ እግዚአብሔር ማንም የለም።,https://yt3.ggpht.com/-T1tc4zM1ZV4/AAAAAAAAAAI/AAAAAAAAAAA/D1S1WjFo0Ck/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCNqEp7ox_y6eomvdEcuRsmg,UCNqEp7ox_y6eomvdEcuRsmg,5-8kWn1tmXo,ስለማይነገር ስጦታው እግዚአብሔር ይመስገን,ስለማይነገር ስጦታው እግዚአብሔር ይመስገን,TRUE,none,0,2018-01-13T12:27:49.000Z,2018-01-13T12:27:49.000Z,Ugy2fbAOuAVqcCJF7k94AaABAg,NA,NA
Melese Negash,https://yt3.ggpht.com/-Ow1gBhrBTmI/AAAAAAAAAAI/AAAAAAAAAAA/W98a6LP5fgY/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UC3LJWPgBT-Jz5c47XxcCyfg,UC3LJWPgBT-Jz5c47XxcCyfg,5-8kWn1tmXo,God blessed you,God blessed you,TRUE,none,0,2018-01-13T12:18:46.000Z,2018-01-13T12:18:46.000Z,UgzaJVCEvYpBxL006594AaABAg,NA,NA
Hana Ana,https://yt3.ggpht.com/-JcIoQdgMQZs/AAAAAAAAAAI/AAAAAAAAAAA/A7qS-IiXKtc/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCJrXcFI1xfGBHL9_kcB-bDg,UCJrXcFI1xfGBHL9_kcB-bDg,5-8kWn1tmXo,ስለሆነው ነገር ሁሉ እግዝሐብሔር ይመስግን አባታችን ረጂሙን እድሜና ጤና ይስጥልን,ስለሆነው ነገር ሁሉ እግዝሐብሔር ይመስግን አባታችን ረጂሙን እድሜና ጤና ይስጥልን,TRUE,none,0,2018-01-13T12:15:38.000Z,2018-01-13T12:15:38.000Z,Ugxut43NPUPwDvpWKO14AaABAg,NA,NA
Mahlet Abate,https://yt3.ggpht.com/-tye290lFYJY/AAAAAAAAAAI/AAAAAAAAAAA/MB9hW4oLzNo/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCrfvFN-O4J2re18fyqZwQlA,UCrfvFN-O4J2re18fyqZwQlA,5-8kWn1tmXo,እግዚአብሔር ይመስገን,እግዚአብሔር ይመስገን,TRUE,none,0,2018-01-13T12:15:02.000Z,2018-01-13T12:15:02.000Z,UgxTRNgro3LslQTbJTd4AaABAg,NA,NA
WAFAA FOFO,https://yt3.ggpht.com/-IY94XvyAqhA/AAAAAAAAAAI/AAAAAAAAAAA/arF-0o5XxyI/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCfUiRnXacCB8zMCUu0hJ7gA,UCfUiRnXacCB8zMCUu0hJ7gA,5-8kWn1tmXo,"<a href=""http://www.youtube.com/results?search_query=%23%E1%88%B5%E1%88%88"">#ስለ</a> <a href=""http://www.youtube.com/results?search_query=%23%E1%88%81%E1%88%89%E1%88%9D"">#ሁሉም</a> <a href=""http://www.youtube.com/results?search_query=%23%E1%8A%90%E1%8C%88%E1%88%AD"">#ነገር</a> <a href=""http://www.youtube.com/results?search_query=%23%E1%8A%A5%E1%8C%8D%E1%8B%9A%E1%8A%A0%E1%89%A5%E1%88%94%E1%88%AD"">#እግዚአብሔር</a> <a href=""http://www.youtube.com/results?search_query=%23%E1%8B%AD%E1%88%98%E1%88%B5%E1%8C%88%E1%8A%95"">#ይመስገን</a> <a href=""http://www.youtube.com/results?search_query=%23%E1%89%B0%E1%8B%8B%E1%88%85%E1%8B%B6"">#ተዋህዶ</a> <a href=""http://www.youtube.com/results?search_query=%23%E1%88%88%E1%8B%98%E1%88%88%E1%8A%A0%E1%88%88%E1%88%9D"">#ለዘለአለም</a> <a href=""http://www.youtube.com/results?search_query=%23%E1%8D%80%E1%8A%95%E1%89%B3"">#ፀንታ</a> <a href=""http://www.youtube.com/results?search_query=%23%E1%89%B5%E1%8A%91%E1%88%AD"">#ትኑር</a> <a href=""http://www.youtube.com/results?search_query=%23%E1%8A%A0%E1%88%9C%E1%8A%95"">#አሜን</a>",#ስለ #ሁሉም #ነገር #እግዚአብሔር #ይመስገን #ተዋህዶ #ለዘለአለም #ፀንታ #ትኑር #አሜን,TRUE,none,0,2018-01-13T12:12:32.000Z,2018-01-13T12:12:32.000Z,Ugwwsg-7KlBa_byrcjZ4AaABAg,NA,NA
Woldemeskel Teferra,https://yt3.ggpht.com/-Hv-HSMds0Rg/AAAAAAAAAAI/AAAAAAAAAAA/S57EjgRyL58/s28-c-k-no-mo-rj-c0xffffff/photo.jpg,http://www.youtube.com/channel/UCzHmV-ycUyf0iwUDFR3ysqQ,UCzHmV-ycUyf0iwUDFR3ysqQ,5-8kWn1tmXo,ዋው!!! ይገርማል። ድንቅ ስራ!!!,ዋው!!! ይገርማል። ድንቅ ስራ!!!,TRUE,none,0,2018-01-13T12:06:14.000Z,2018-01-13T12:06:14.000Z,UgzSaOxTP81jB84nN214AaABAg,NA,NA
