text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,link,user_network,user_hashtag
"RT @fitsumaregaa: HE PM Abiy Ahmed called for the establishment of Diaspora Trust Fund—that can be managed independently, which not only bo…",FALSE,0,NA,2018-07-06T16:35:27Z,FALSE,NA,1015273027746127900,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",seryared,172,TRUE,FALSE,NA,NA,,@fitsumaregaa,
@ConsciousEri @tekerebanelim This is diplomacy at its best - stroke them gently with one hand and get what's yours… https://t.co/Ra53hJG0Vs,FALSE,7,ConsciousEri,2018-07-06T16:35:16Z,TRUE,1015262140469428200,1015272981243793400,1122961266,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SebleEphrem,0,FALSE,FALSE,NA,NA,https://t.co/Ra53hJG0Vs,@ConsciousEri @tekerebanelim,
"At the Arria formula on #UNSC/#ICC r/ns, #Ethiopia raised #Africa’s concerns in line with the relevant decs of #AU… https://t.co/YUTy1vV2RR",FALSE,3,NA,2018-07-06T16:34:33Z,TRUE,NA,1015272800884592600,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dgerima,0,FALSE,FALSE,NA,NA,https://t.co/YUTy1vV2RR,,#UNSC #ICC #Ethiopia #Africa #AU
"RT @dendeshaw: In Gedeo zone, alone there are around 105,452 children internally displaced #ethiopia @UNOCHA https://t.co/qsztz770ca",FALSE,0,NA,2018-07-06T16:34:21Z,FALSE,NA,1015272753409249300,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",tolotolo,16,TRUE,FALSE,NA,NA,https://t.co/qsztz770ca,@dendeshaw @UNOCHA,#ethiopia
"Remain of the palace of Emperor Menelik II, Entoto Natural park, #AddisAbaba, #Ethiopia https://t.co/3FjEnoj4Pz",FALSE,4,NA,2018-07-06T16:33:22Z,FALSE,NA,1015272506108923900,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KnowEthiopia,4,FALSE,FALSE,NA,NA,https://t.co/3FjEnoj4Pz,,#AddisAbaba #Ethiopia
"RT @coldplague: Girls from  Temben, Tigray #Ethiopia #colors ( h/t @Kalebe38Teklu) https://t.co/5RwhcEVm4G",FALSE,0,NA,2018-07-06T16:33:19Z,FALSE,NA,1015272492758208500,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Antish_kiya,18,TRUE,FALSE,NA,NA,https://t.co/5RwhcEVm4G,@coldplague @Kalebe38Teklu,#Ethiopia #colors
"RT @wakojoel: .#Africa giants #Nigeria &amp; #SouthAfrica experiencing growth below 2%, #EastAfrica (@jumuiya)  is suitable alternative for for…",FALSE,0,NA,2018-07-06T16:32:18Z,FALSE,NA,1015272236838727700,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",toreroeugene,3,TRUE,FALSE,NA,NA,,@wakojoel @jumuiya,#Africa #Nigeria #SouthAfrica #EastAfrica
"Narcotics by ! Listen here: https://t.co/OhvVROpCjV
 Listen to MENELIK I by BOY FACE -https://t.co/G89t2AaYaG #np o… https://t.co/n7ahPRblHd",FALSE,1,NA,2018-07-06T16:32:08Z,TRUE,NA,1015272194484645900,NA,"<a href=""https://airtime.pro"" rel=""nofollow"">Airtime Pro</a>",boyfacemedia,0,FALSE,FALSE,NA,NA,https://t.co/OhvVROpCjV https://t.co/G89t2AaYaG https://t.co/n7ahPRblHd,,#np
"Human Rights watch only selectively condemns perpetrators of violence if they are from Tigray, however they gave Or… https://t.co/zpb9qYtcjU",FALSE,1,NA,2018-07-06T16:32:04Z,TRUE,NA,1015272175727767600,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Ethiopia_Abebe,1,FALSE,FALSE,NA,NA,https://t.co/zpb9qYtcjU,,
"Must Read: Ethiopian Industrial Revolution 2018, by Arkebe Oqubay (PhD).

#Ethiopia 
#IndustrialParks… https://t.co/LtZ2VoA6Y8",FALSE,3,NA,2018-07-06T16:31:52Z,TRUE,NA,101527212465775e4,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AfricaInst,0,FALSE,FALSE,NA,NA,https://t.co/LtZ2VoA6Y8,,#Ethiopia #IndustrialParks
"RT @Jhpiego: Together with @PEPFAR, @CDCGlobal &amp; the Ethiopian government, we grew facilities’ capacity to provide strong, impactful #HIV s…",FALSE,0,NA,2018-07-06T16:31:40Z,FALSE,NA,1015272076058480600,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PublicHealthMap,6,TRUE,FALSE,NA,NA,,@Jhpiego @PEPFAR @CDCGlobal,#HIV
"RT @RedSeaFisher: I thought Somalis were supposed to be our comrades, not our enemies. At this critical time, when even #Ethiopia and it's…",FALSE,0,NA,2018-07-06T16:30:42Z,FALSE,NA,1015271833984065500,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ghenet4Eritrea,15,TRUE,FALSE,NA,NA,,@RedSeaFisher,#Ethiopia
"RT @HornDiplomat: #Ethiopia PM Abiy Ahmed called for the establishment of Diaspora Trust Fund—that can be managed independently, which not…",FALSE,0,NA,2018-07-06T16:30:15Z,FALSE,NA,1015271718036955100,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MohamadDuale,3,TRUE,FALSE,NA,NA,,@HornDiplomat,#Ethiopia
RT @MTA_Law: #NewLegalUpdate - our latest update discusses the legal and institutional framework to privatize public enterprises in #Ethiop…,FALSE,0,NA,2018-07-06T16:29:57Z,FALSE,NA,1015271646192652300,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",YehenewW,5,TRUE,FALSE,NA,NA,,@MTA_Law,#NewLegalUpdate #Ethiop
"RT @RedSeaFisher: I thought Somalis were supposed to be our comrades, not our enemies. At this critical time, when even #Ethiopia and it's…",FALSE,0,NA,2018-07-06T16:29:23Z,FALSE,NA,1015271502919471100,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Bango13205138,15,TRUE,FALSE,NA,NA,,@RedSeaFisher,#Ethiopia
